Date,Short Volume,Total Volume,Percent,Ticker
2020-09-29,100514,237680,42%,PHR
2020-09-28,21704,51492,42%,PHR
2020-09-25,26304,70107,38%,PHR
2020-09-24,51788,88853,58%,PHR
2020-09-23,124450,206319,60%,PHR
2020-09-22,72917,169379,43%,PHR
2020-09-21,47514,111618,43%,PHR
2020-10-02,61037,93021,66%,PHT
2020-10-01,37639,76112,49%,PHT
2020-09-30,44829,84436,53%,PHT
2020-09-29,55108,86592,64%,PHT
2020-09-28,21352,42021,51%,PHT
2020-09-25,17375,39003,45%,PHT
2020-09-24,31163,84395,37%,PHT
2020-09-23,17832,50677,35%,PHT
2020-09-22,23463,42553,55%,PHT
2020-09-21,18618,63034,30%,PHT
2020-10-02,37508,86249,43%,PI
2020-10-01,49761,145911,34%,PI
2020-09-30,37029,77665,48%,PI
2020-09-29,21866,50200,44%,PI
2020-09-28,33719,96564,35%,PI
2020-09-25,21540,58403,37%,PI
2020-09-24,25573,70216,36%,PI
2020-09-23,17673,48800,36%,PI
2020-09-22,28914,78189,37%,PI
2020-09-21,36786,80513,46%,PI
2020-10-02,280663,1148196,24%,PIC
2020-10-01,560129,1227050,46%,PIC
2020-09-30,564004,1137609,50%,PIC
2020-09-29,786420,1343352,59%,PIC
2020-09-28,615456,1232874,50%,PIC
2020-09-25,560229,1229601,46%,PIC
2020-09-24,1066084,2521929,42%,PIC
2020-09-23,1775589,3158381,56%,PIC
2020-09-22,1328525,2440651,54%,PIC
2020-09-21,4775213,9257774,52%,PIC
2020-10-02,8012,10792,74%,PICO
2020-10-01,7867,14568,54%,PICO
2020-09-30,5707,14072,41%,PICO
2020-09-29,5107,20565,25%,PICO
2020-09-28,3711,13624,27%,PICO
2020-09-25,8053,18742,43%,PICO
2020-09-24,12484,21881,57%,PICO
2020-09-23,7497,12535,60%,PICO
2020-09-22,6059,28306,21%,PICO
2020-09-21,23970,88593,27%,PICO
2020-10-02,195051,305887,64%,PII
2020-10-01,150494,248573,61%,PII
2020-09-30,256203,444275,58%,PII
2020-09-29,325236,572045,57%,PII
2020-09-28,85145,152661,56%,PII
2020-09-25,145877,206315,71%,PII
2020-09-24,151693,269015,56%,PII
2020-09-23,191282,352016,54%,PII
2020-09-22,66432,229040,29%,PII
2020-09-21,90720,233655,39%,PII
2020-10-02,20315,118495,17%,PIM
2020-10-01,43903,151807,29%,PIM
2020-09-30,10392,69194,15%,PIM
2020-09-29,9873,38845,25%,PIM
2020-09-28,26607,99205,27%,PIM
2020-09-25,23213,55322,42%,PIM
2020-09-24,44043,67032,66%,PIM
2020-09-23,37016,82065,45%,PIM
2020-09-22,35228,59297,59%,PIM
2020-09-21,27239,82846,33%,PIM
2020-10-02,106233,174813,61%,PINC
2020-10-01,97161,136956,71%,PINC
2020-09-30,65519,109280,60%,PINC
2020-09-29,97741,199405,49%,PINC
2020-09-28,120697,164850,73%,PINC
2020-09-25,74926,122876,61%,PINC
2020-09-24,65685,131132,50%,PINC
2020-09-23,166717,249847,67%,PINC
2020-09-22,155277,265323,59%,PINC
2020-09-21,124456,217680,57%,PINC
2020-10-02,6800,25785,26%,PINE
2020-10-01,4565,13020,35%,PINE
2020-09-30,17905,33108,54%,PINE
2020-09-29,6388,11493,56%,PINE
2020-09-28,8281,30866,27%,PINE
2020-09-25,10879,24482,44%,PINE
2020-09-24,13888,26249,53%,PINE
2020-09-23,16707,56519,30%,PINE
2020-09-22,14233,25556,56%,PINE
2020-09-21,18185,32203,56%,PINE
2020-10-02,86783,200999,43%,PING
2020-10-01,65930,207024,32%,PING
2020-09-30,86441,181609,48%,PING
2020-09-29,158001,292145,54%,PING
2020-09-28,182618,343833,53%,PING
2020-09-25,73148,148582,49%,PING
2020-09-24,134218,257182,52%,PING
2020-09-23,114711,199743,57%,PING
2020-09-22,123004,214827,57%,PING
2020-09-21,129554,204881,63%,PING
2020-10-02,4562961,8528498,54%,PINS
2020-10-01,10014415,18378321,54%,PINS
2020-09-30,3267379,6266772,52%,PINS
2020-09-29,2696042,6881696,39%,PINS
2020-09-28,3469105,6687101,52%,PINS
2020-09-25,2693662,4865884,55%,PINS
2020-09-24,4802531,9266956,52%,PINS
2020-09-23,9785787,21286552,46%,PINS
2020-09-22,11787549,21378492,55%,PINS
2020-09-21,2135333,4947762,43%,PINS
2020-10-02,14325,18687,77%,PIPR
2020-10-01,16964,23497,72%,PIPR
2020-09-30,11454,21139,54%,PIPR
2020-09-29,18400,26043,71%,PIPR
2020-09-28,30283,45970,66%,PIPR
2020-09-25,21324,29357,73%,PIPR
2020-09-24,19922,28682,69%,PIPR
2020-09-23,14714,21727,68%,PIPR
2020-09-22,9039,36396,25%,PIPR
2020-09-21,34923,47174,74%,PIPR
2020-10-02,78155,260573,30%,PIRS
2020-10-01,81934,166331,49%,PIRS
2020-09-30,114068,217391,52%,PIRS
2020-09-29,58106,134307,43%,PIRS
2020-09-28,81045,176958,46%,PIRS
2020-09-25,113205,422327,27%,PIRS
2020-09-24,111277,175105,64%,PIRS
2020-09-23,124415,222091,56%,PIRS
2020-09-22,242291,385859,63%,PIRS
2020-09-21,690990,1259120,55%,PIRS
2020-10-02,62342,199118,31%,PIXY
2020-10-01,50405,104539,48%,PIXY
2020-09-30,63317,102753,62%,PIXY
2020-09-29,73337,119900,61%,PIXY
2020-09-28,44690,78102,57%,PIXY
2020-09-25,68784,106042,65%,PIXY
2020-09-24,84514,137679,61%,PIXY
2020-09-23,95748,138284,69%,PIXY
2020-09-22,44409,74175,60%,PIXY
2020-09-21,44828,91851,49%,PIXY
2020-10-02,20196,54453,37%,PJT
2020-10-01,31654,75794,42%,PJT
2020-09-30,26981,40481,67%,PJT
2020-09-29,43033,54773,79%,PJT
2020-09-28,16823,27813,60%,PJT
2020-09-25,38121,54014,71%,PJT
2020-09-24,31797,47206,67%,PJT
2020-09-23,43386,85283,51%,PJT
2020-09-22,18154,45726,40%,PJT
2020-09-21,58803,110318,53%,PJT
2020-10-02,665010,2135308,31%,PK
2020-10-01,682032,1861493,37%,PK
2020-09-30,725093,2784551,26%,PK
2020-09-29,918530,1753040,52%,PK
2020-09-28,606830,1548423,39%,PK
2020-09-25,1412393,3033955,47%,PK
2020-09-24,737933,1563913,47%,PK
2020-09-23,913124,2021242,45%,PK
2020-09-22,1347030,2123152,63%,PK
2020-09-21,2000784,3247529,62%,PK
2020-10-02,3465,7242,48%,PKBK
2020-10-01,3832,7807,49%,PKBK
2020-09-30,4964,7528,66%,PKBK
2020-09-29,8685,10534,82%,PKBK
2020-09-28,5158,11155,46%,PKBK
2020-09-25,21999,32203,68%,PKBK
2020-09-24,4256,6465,66%,PKBK
2020-09-23,2345,4245,55%,PKBK
2020-09-22,4749,8361,57%,PKBK
2020-09-21,2649,5787,46%,PKBK
2020-10-02,7623,19297,40%,PKE
2020-10-01,5662,19269,29%,PKE
2020-09-30,25143,50438,50%,PKE
2020-09-29,18462,29916,62%,PKE
2020-09-28,10578,48965,22%,PKE
2020-09-25,16698,29589,56%,PKE
2020-09-24,15256,30446,50%,PKE
2020-09-23,20648,34495,60%,PKE
2020-09-22,18942,40692,47%,PKE
2020-09-21,28616,43771,65%,PKE
2020-10-02,105466,223167,47%,PKG
2020-10-01,71831,153452,47%,PKG
2020-09-30,74326,152232,49%,PKG
2020-09-29,98410,263286,37%,PKG
2020-09-28,216959,297651,73%,PKG
2020-09-25,293265,541088,54%,PKG
2020-09-24,82665,147491,56%,PKG
2020-09-23,98414,216827,45%,PKG
2020-09-22,102277,237533,43%,PKG
2020-09-21,94223,212574,44%,PKG
2020-10-02,125508,278639,45%,PKI
2020-10-01,180126,535257,34%,PKI
2020-09-30,234544,671448,35%,PKI
2020-09-29,241672,636294,38%,PKI
2020-09-28,128967,214005,60%,PKI
2020-09-25,142446,194023,73%,PKI
2020-09-24,154294,283735,54%,PKI
2020-09-23,69941,121976,57%,PKI
2020-09-22,178891,303258,59%,PKI
2020-09-21,168831,262955,64%,PKI
2020-10-02,25369,52730,48%,PKO
2020-10-01,30708,59222,52%,PKO
2020-09-30,26085,58169,45%,PKO
2020-09-29,44986,66354,68%,PKO
2020-09-28,37343,73587,51%,PKO
2020-09-25,31190,66640,47%,PKO
2020-09-24,43412,76160,57%,PKO
2020-09-23,52024,101424,51%,PKO
2020-09-22,28523,56308,51%,PKO
2020-09-21,51081,163541,31%,PKO
2020-10-02,11858,24705,48%,PKOH
2020-10-01,9207,18476,50%,PKOH
2020-09-30,3989,7440,54%,PKOH
2020-09-29,2501,6780,37%,PKOH
2020-09-28,11869,24471,49%,PKOH
2020-09-25,8843,13422,66%,PKOH
2020-09-24,16693,21383,78%,PKOH
2020-09-23,13433,19902,67%,PKOH
2020-09-22,9769,11669,84%,PKOH
2020-09-21,21355,26613,80%,PKOH
2020-10-02,28306,46774,61%,PKX
2020-10-01,16124,22015,73%,PKX
2020-09-30,22432,46358,48%,PKX
2020-09-29,14221,29197,49%,PKX
2020-09-28,30204,61635,49%,PKX
2020-09-25,42573,68704,62%,PKX
2020-09-24,21480,32451,66%,PKX
2020-09-23,43327,58158,74%,PKX
2020-09-22,100026,125909,79%,PKX
2020-09-21,60181,92046,65%,PKX
2020-10-02,84915,150010,57%,PLAB
2020-10-01,60309,179656,34%,PLAB
2020-09-30,47714,116134,41%,PLAB
2020-09-29,51202,135329,38%,PLAB
2020-09-28,38243,144830,26%,PLAB
2020-09-25,43863,134929,33%,PLAB
2020-09-24,57497,122922,47%,PLAB
2020-09-23,43962,128556,34%,PLAB
2020-09-22,61825,150432,41%,PLAB
2020-09-21,55622,214463,26%,PLAB
2020-10-02,287409,800034,36%,PLAN
2020-10-01,1085424,3159110,34%,PLAN
2020-09-30,257595,936958,27%,PLAN
2020-09-29,300290,677077,44%,PLAN
2020-09-28,344542,999704,34%,PLAN
2020-09-25,342980,1112079,31%,PLAN
2020-09-24,243839,478981,51%,PLAN
2020-09-23,779450,1277113,61%,PLAN
2020-09-22,320730,520082,62%,PLAN
2020-09-21,200592,388531,52%,PLAN
2020-10-02,1031620,1976093,52%,PLAY
2020-10-01,988197,1644026,60%,PLAY
2020-09-30,1357655,2441133,56%,PLAY
2020-09-29,2223064,3496958,64%,PLAY
2020-09-28,1432957,2615717,55%,PLAY
2020-09-25,1391126,2176392,64%,PLAY
2020-09-24,1282453,2208987,58%,PLAY
2020-09-23,1776180,3180143,56%,PLAY
2020-09-22,1179243,2373613,50%,PLAY
2020-09-21,2511892,4947760,51%,PLAY
2020-10-02,531,1030,52%,PLBC
2020-10-01,477,1637,29%,PLBC
2020-09-30,206,514,40%,PLBC
2020-09-29,128,468,27%,PLBC
2020-09-28,213,239,89%,PLBC
2020-09-25,339,800,42%,PLBC
2020-09-24,994,1920,52%,PLBC
2020-09-23,356,420,85%,PLBC
2020-09-22,316,1961,16%,PLBC
2020-09-21,1177,1384,85%,PLBC
2020-10-02,249015,545850,46%,PLCE
2020-10-01,323869,718559,45%,PLCE
2020-09-30,143508,337679,42%,PLCE
2020-09-29,264821,417513,63%,PLCE
2020-09-28,237634,626086,38%,PLCE
2020-09-25,137780,355125,39%,PLCE
2020-09-24,150592,412730,36%,PLCE
2020-09-23,252920,551642,46%,PLCE
2020-09-22,206156,563485,37%,PLCE
2020-09-21,277946,671010,41%,PLCE
2020-10-02,413725,738117,56%,PLD
2020-10-01,322914,786772,41%,PLD
2020-09-30,352585,968779,36%,PLD
2020-09-29,290978,661801,44%,PLD
2020-09-28,251612,883556,28%,PLD
2020-09-25,219404,434277,51%,PLD
2020-09-24,347306,672419,52%,PLD
2020-09-23,293279,606643,48%,PLD
2020-09-22,419474,921866,46%,PLD
2020-09-21,415542,881839,47%,PLD
2020-10-02,365045,678869,54%,PLG
2020-10-01,145613,255534,57%,PLG
2020-09-30,312550,500635,62%,PLG
2020-09-29,260172,498012,52%,PLG
2020-09-28,1422445,2446033,58%,PLG
2020-09-25,51265,89378,57%,PLG
2020-09-24,123666,224588,55%,PLG
2020-09-23,137912,259995,53%,PLG
2020-09-22,37366,69961,53%,PLG
2020-09-21,125680,256726,49%,PLG
2020-10-02,1382561,2498567,55%,PLL
2020-10-01,1070165,1935899,55%,PLL
2020-09-30,2131919,3869149,55%,PLL
2020-09-29,3028316,5050044,60%,PLL
2020-09-28,16941703,29449691,58%,PLL
2020-09-17,360356,623456,58%,PLL
2020-09-16,44833,89590,50%,PLL
2020-09-15,22088,47679,46%,PLL
2020-09-14,27849,56958,49%,PLL
2020-09-11,39376,66606,59%,PLL
2020-10-02,381712,717039,53%,PLM
2020-10-01,224919,464891,48%,PLM
2020-09-30,70980,153251,46%,PLM
2020-09-29,143111,327238,44%,PLM
2020-09-28,1516397,2910227,52%,PLM
2020-09-25,334387,596692,56%,PLM
2020-09-24,152955,336081,46%,PLM
2020-09-23,496924,898246,55%,PLM
2020-09-22,137529,343590,40%,PLM
2020-09-21,553294,908039,61%,PLM
2020-10-02,46781,148094,32%,PLMR
2020-10-01,35425,125676,28%,PLMR
2020-09-30,32323,132897,24%,PLMR
2020-09-29,41863,140057,30%,PLMR
2020-09-28,24876,71444,35%,PLMR
2020-09-25,54652,108489,50%,PLMR
2020-09-24,30996,54122,57%,PLMR
2020-09-23,31255,49144,64%,PLMR
2020-09-22,33413,51891,64%,PLMR
2020-09-21,54898,130987,42%,PLMR
2020-10-02,409139,1064381,38%,PLNT
2020-10-01,647730,1206601,54%,PLNT
2020-09-30,383484,1533789,25%,PLNT
2020-09-29,206557,402454,51%,PLNT
2020-09-28,364547,585678,62%,PLNT
2020-09-25,185734,405251,46%,PLNT
2020-09-24,384201,755852,51%,PLNT
2020-09-23,639945,1140321,56%,PLNT
2020-09-22,252383,435203,58%,PLNT
2020-09-21,306229,509677,60%,PLNT
2020-10-02,15742,47768,33%,PLOW
2020-10-01,20671,54806,38%,PLOW
2020-09-30,12198,35803,34%,PLOW
2020-09-29,20482,80824,25%,PLOW
2020-09-28,22516,94675,24%,PLOW
2020-09-25,13537,43458,31%,PLOW
2020-09-24,14115,44249,32%,PLOW
2020-09-23,13774,48037,29%,PLOW
2020-09-22,16916,142931,12%,PLOW
2020-09-21,25166,42348,59%,PLOW
2020-10-02,476,973,49%,PLPC
2020-10-01,290,1178,25%,PLPC
2020-09-30,1230,1434,86%,PLPC
2020-09-29,1108,2487,45%,PLPC
2020-09-28,1649,3898,42%,PLPC
2020-09-25,872,1660,53%,PLPC
2020-09-24,840,1453,58%,PLPC
2020-09-23,1578,2324,68%,PLPC
2020-09-22,327,1377,24%,PLPC
2020-09-21,1833,3052,60%,PLPC
2020-10-02,28410,79049,36%,PLRX
2020-10-01,60831,129238,47%,PLRX
2020-09-30,17882,63617,28%,PLRX
2020-09-29,19623,43451,45%,PLRX
2020-09-28,35595,42536,84%,PLRX
2020-09-25,81219,134152,61%,PLRX
2020-09-24,42408,61371,69%,PLRX
2020-09-23,53158,77236,69%,PLRX
2020-09-22,49121,93395,53%,PLRX
2020-09-21,51267,79964,64%,PLRX
2020-10-02,110795,210144,53%,PLSE
2020-10-01,27628,39974,69%,PLSE
2020-09-30,10321,17507,59%,PLSE
2020-09-29,19259,29037,66%,PLSE
2020-09-28,13442,25514,53%,PLSE
2020-09-25,7019,14722,48%,PLSE
2020-09-24,24368,49809,49%,PLSE
2020-09-23,16543,26652,62%,PLSE
2020-09-22,8530,22353,38%,PLSE
2020-09-21,18128,53982,34%,PLSE
2020-10-02,87385,185854,47%,PLT
2020-10-01,79348,174311,46%,PLT
2020-09-30,233127,342510,68%,PLT
2020-09-29,139902,248397,56%,PLT
2020-09-28,115608,247365,47%,PLT
2020-09-25,75113,171181,44%,PLT
2020-09-24,228857,530154,43%,PLT
2020-09-23,376060,599565,63%,PLT
2020-09-22,184712,302454,61%,PLT
2020-09-21,495896,852352,58%,PLT
2020-10-02,7202323,15347179,47%,PLUG
2020-10-01,10141850,17564006,58%,PLUG
2020-09-30,9492780,15837873,60%,PLUG
2020-09-29,8005336,13510413,59%,PLUG
2020-09-28,8614254,22343128,39%,PLUG
2020-09-25,5926244,11689263,51%,PLUG
2020-09-24,11558543,20659123,56%,PLUG
2020-09-23,8310044,13446484,62%,PLUG
2020-09-22,6898495,10937385,63%,PLUG
2020-09-21,7156956,13131097,55%,PLUG
2020-10-02,3933,9337,42%,PLUS
2020-10-01,7690,14981,51%,PLUS
2020-09-30,5674,15014,38%,PLUS
2020-09-29,4871,13697,36%,PLUS
2020-09-28,4843,16173,30%,PLUS
2020-09-25,4644,10350,45%,PLUS
2020-09-24,7352,16805,44%,PLUS
2020-09-23,8561,12294,70%,PLUS
2020-09-22,25460,62157,41%,PLUS
2020-09-21,20923,73004,29%,PLUS
2020-10-02,41045,66959,61%,PLX
2020-10-01,37685,59480,63%,PLX
2020-09-30,22075,53372,41%,PLX
2020-09-29,67740,183961,37%,PLX
2020-09-28,36123,62524,58%,PLX
2020-09-25,21672,39539,55%,PLX
2020-09-24,18533,25957,71%,PLX
2020-09-23,22431,34550,65%,PLX
2020-09-22,12805,15394,83%,PLX
2020-09-21,11173,21695,52%,PLX
2020-10-02,24774,42051,59%,PLXS
2020-10-01,24929,51685,48%,PLXS
2020-09-30,28213,95009,30%,PLXS
2020-09-29,17337,35606,49%,PLXS
2020-09-28,19412,58514,33%,PLXS
2020-09-25,20364,30210,67%,PLXS
2020-09-24,22351,38361,58%,PLXS
2020-09-23,20471,40168,51%,PLXS
2020-09-22,18339,40461,45%,PLXS
2020-09-21,32335,57198,57%,PLXS
2020-10-02,205209,358568,57%,PLYA
2020-10-01,60139,400101,15%,PLYA
2020-09-30,134472,362346,37%,PLYA
2020-09-29,89693,147369,61%,PLYA
2020-09-28,134638,503970,27%,PLYA
2020-09-25,107840,242596,44%,PLYA
2020-09-24,125221,278187,45%,PLYA
2020-09-23,124082,297959,42%,PLYA
2020-09-22,167270,406674,41%,PLYA
2020-09-21,214160,379202,56%,PLYA
2020-10-02,9717,41550,23%,PLYM
2020-10-01,19237,61654,31%,PLYM
2020-09-30,18913,42598,44%,PLYM
2020-09-29,31776,83458,38%,PLYM
2020-09-28,11288,50662,22%,PLYM
2020-09-25,34707,96245,36%,PLYM
2020-09-24,63966,186065,34%,PLYM
2020-09-23,28778,332569,9%,PLYM
2020-09-22,10820,47012,23%,PLYM
2020-09-21,22260,74100,30%,PLYM
2020-10-02,572535,1231106,47%,PM
2020-10-01,790836,1457730,54%,PM
2020-09-30,1430274,2236792,64%,PM
2020-09-29,612856,1836455,33%,PM
2020-09-28,1303562,2003827,65%,PM
2020-09-25,609535,1551133,39%,PM
2020-09-24,754136,1489205,51%,PM
2020-09-23,776809,1917794,41%,PM
2020-09-22,983203,2215007,44%,PM
2020-09-21,1075416,2096142,51%,PM
2020-10-02,4424,11337,39%,PMBC
2020-10-01,2709,17398,16%,PMBC
2020-09-30,2393,10173,24%,PMBC
2020-09-29,2715,3620,75%,PMBC
2020-09-28,1135,2286,50%,PMBC
2020-09-25,5392,9848,55%,PMBC
2020-09-24,2859,5795,49%,PMBC
2020-09-23,2825,15978,18%,PMBC
2020-09-22,30337,41326,73%,PMBC
2020-09-21,3088,8790,35%,PMBC
2020-10-02,11733,41927,28%,PME
2020-10-01,17567,34760,51%,PME
2020-09-30,22176,28313,78%,PME
2020-09-29,39842,157802,25%,PME
2020-09-28,26518,64791,41%,PME
2020-09-25,20639,29976,69%,PME
2020-09-24,28739,34394,84%,PME
2020-09-23,11118,47713,23%,PME
2020-09-22,50516,98226,51%,PME
2020-09-21,49408,91626,54%,PME
2020-10-02,25157,45151,56%,PMF
2020-10-01,9875,22895,43%,PMF
2020-09-30,17262,42590,41%,PMF
2020-09-29,25748,55428,46%,PMF
2020-09-28,13270,34381,39%,PMF
2020-09-25,14528,57642,25%,PMF
2020-09-24,11431,25391,45%,PMF
2020-09-23,11557,38631,30%,PMF
2020-09-22,11991,22190,54%,PMF
2020-09-21,29204,72381,40%,PMF
2020-10-02,41390,66678,62%,PML
2020-10-01,32855,45339,72%,PML
2020-09-30,34896,80949,43%,PML
2020-09-29,77404,107356,72%,PML
2020-09-28,49711,75609,66%,PML
2020-09-25,10439,37758,28%,PML
2020-09-24,42941,106490,40%,PML
2020-09-23,10625,32114,33%,PML
2020-09-22,26824,44152,61%,PML
2020-09-21,23161,81661,28%,PML
2020-10-02,19665,45603,43%,PMM
2020-10-01,22567,42819,53%,PMM
2020-09-30,23496,53606,44%,PMM
2020-09-29,33059,53572,62%,PMM
2020-09-28,8878,25020,35%,PMM
2020-09-25,17874,28074,64%,PMM
2020-09-24,23194,34926,66%,PMM
2020-09-23,19541,40841,48%,PMM
2020-09-22,30377,38964,78%,PMM
2020-09-21,25454,47132,54%,PMM
2020-10-02,9553,29645,32%,PMO
2020-10-01,11395,29179,39%,PMO
2020-09-30,13508,33918,40%,PMO
2020-09-29,8105,13183,61%,PMO
2020-09-28,10975,24820,44%,PMO
2020-09-25,13262,23117,57%,PMO
2020-09-24,10036,27254,37%,PMO
2020-09-23,10180,39722,26%,PMO
2020-09-22,11836,23748,50%,PMO
2020-09-21,5812,27668,21%,PMO
2020-10-02,167360,403193,42%,PMT
2020-10-01,126161,238669,53%,PMT
2020-09-30,145342,276145,53%,PMT
2020-09-29,113642,220279,52%,PMT
2020-09-28,68818,300663,23%,PMT
2020-09-25,83178,236879,35%,PMT
2020-09-24,131560,364487,36%,PMT
2020-09-23,188500,386999,49%,PMT
2020-09-22,90837,203432,45%,PMT
2020-09-21,145256,315429,46%,PMT
2020-10-02,36199,59528,61%,PMX
2020-10-01,12397,22459,55%,PMX
2020-09-30,23541,38638,61%,PMX
2020-09-29,19401,34432,56%,PMX
2020-09-28,8817,32105,27%,PMX
2020-09-25,15865,42384,37%,PMX
2020-09-24,20517,49097,42%,PMX
2020-09-23,8914,32453,27%,PMX
2020-09-22,19836,33342,59%,PMX
2020-09-21,15519,46926,33%,PMX
2020-10-02,353990,800739,44%,PNC
2020-10-01,326777,502340,65%,PNC
2020-09-30,518725,1001489,52%,PNC
2020-09-29,334117,688124,49%,PNC
2020-09-28,279534,457990,61%,PNC
2020-09-25,264680,568176,47%,PNC
2020-09-24,397327,678370,59%,PNC
2020-09-23,327278,763280,43%,PNC
2020-09-22,519928,1025453,51%,PNC
2020-09-21,528799,812351,65%,PNC
2020-10-02,1221,5308,23%,PNF
2020-10-01,6037,9868,61%,PNF
2020-09-30,1682,7662,22%,PNF
2020-09-29,4001,4320,93%,PNF
2020-09-28,2082,5254,40%,PNF
2020-09-25,910,2317,39%,PNF
2020-09-24,300,654,46%,PNF
2020-09-23,1471,4275,34%,PNF
2020-09-22,1909,4979,38%,PNF
2020-09-21,3090,6466,48%,PNF
2020-10-02,135472,186145,73%,PNFP
2020-10-01,76486,116254,66%,PNFP
2020-09-30,106285,172373,62%,PNFP
2020-09-29,68217,245814,28%,PNFP
2020-09-28,52951,269709,20%,PNFP
2020-09-25,102848,198051,52%,PNFP
2020-09-24,97896,245385,40%,PNFP
2020-09-23,93844,364482,26%,PNFP
2020-09-22,90551,320635,28%,PNFP
2020-09-21,85211,208111,41%,PNFP
2020-10-02,3933,10737,37%,PNI
2020-10-01,4437,6870,65%,PNI
2020-09-30,4866,7178,68%,PNI
2020-09-29,5157,18485,28%,PNI
2020-09-28,1625,1778,91%,PNI
2020-09-25,249,1899,13%,PNI
2020-09-24,379,532,71%,PNI
2020-09-23,200,882,23%,PNI
2020-09-22,2332,11033,21%,PNI
2020-09-21,3629,3629,100%,PNI
2020-10-02,29654,69936,42%,PNM
2020-10-01,48930,139231,35%,PNM
2020-09-30,39804,93794,42%,PNM
2020-09-29,46598,103153,45%,PNM
2020-09-28,48330,75110,64%,PNM
2020-09-25,51574,102333,50%,PNM
2020-09-24,33862,75177,45%,PNM
2020-09-23,37477,80580,47%,PNM
2020-09-22,34106,65379,52%,PNM
2020-09-21,56331,98389,57%,PNM
2020-10-02,50513,95516,53%,PNNT
2020-10-01,80991,195054,42%,PNNT
2020-09-30,49783,162151,31%,PNNT
2020-09-29,22240,141915,16%,PNNT
2020-09-28,64075,194682,33%,PNNT
2020-09-25,59689,150496,40%,PNNT
2020-09-24,146742,308002,48%,PNNT
2020-09-23,41811,119880,35%,PNNT
2020-09-22,61654,223054,28%,PNNT
2020-09-21,42136,205829,20%,PNNT
2020-10-02,140277,290901,48%,PNR
2020-10-01,102728,190039,54%,PNR
2020-09-30,109675,209086,52%,PNR
2020-09-29,134699,239501,56%,PNR
2020-09-28,91524,182200,50%,PNR
2020-09-25,173745,295669,59%,PNR
2020-09-24,91929,160603,57%,PNR
2020-09-23,476768,694450,69%,PNR
2020-09-22,192935,363254,53%,PNR
2020-09-21,316183,639345,49%,PNR
2020-10-02,8,9,89%,PNRG
2020-10-01,6,6,100%,PNRG
2020-09-30,3,10,30%,PNRG
2020-09-29,1,104,1%,PNRG
2020-09-28,19,19,100%,PNRG
2020-09-25,2,111,2%,PNRG
2020-09-24,4,52,8%,PNRG
2020-09-23,62,349,18%,PNRG
2020-09-22,13,13,100%,PNRG
2020-09-21,121,137,88%,PNRG
2020-10-02,22395,31223,72%,PNTG
2020-10-01,52116,82419,63%,PNTG
2020-09-30,63199,86395,73%,PNTG
2020-09-29,18928,31398,60%,PNTG
2020-09-28,31040,59867,52%,PNTG
2020-09-25,40363,69952,58%,PNTG
2020-09-24,27333,134307,20%,PNTG
2020-09-23,109450,214406,51%,PNTG
2020-09-22,174188,250810,69%,PNTG
2020-09-21,33051,88993,37%,PNTG
2020-10-02,319435,510632,63%,PNW
2020-10-01,185022,272315,68%,PNW
2020-09-30,192293,399123,48%,PNW
2020-09-29,103894,212079,49%,PNW
2020-09-28,190515,290261,66%,PNW
2020-09-25,134684,209894,64%,PNW
2020-09-24,174756,284058,62%,PNW
2020-09-23,108119,174522,62%,PNW
2020-09-22,140889,223185,63%,PNW
2020-09-21,148347,237518,62%,PNW
2020-10-02,41642,75822,55%,PODD
2020-10-01,50400,77795,65%,PODD
2020-09-30,89413,152860,58%,PODD
2020-09-29,99572,221090,45%,PODD
2020-09-28,35096,155672,23%,PODD
2020-09-25,47994,108691,44%,PODD
2020-09-24,77148,162534,47%,PODD
2020-09-23,124001,168251,74%,PODD
2020-09-22,113012,148996,76%,PODD
2020-09-21,41728,104237,40%,PODD
2020-10-02,207346,307411,67%,POOL
2020-10-01,79792,125408,64%,POOL
2020-09-30,70846,129729,55%,POOL
2020-09-29,69822,136073,51%,POOL
2020-09-28,69882,136894,51%,POOL
2020-09-25,43625,72657,60%,POOL
2020-09-24,43868,75432,58%,POOL
2020-09-23,35058,79537,44%,POOL
2020-09-22,37561,111433,34%,POOL
2020-09-21,26274,103480,25%,POOL
2020-10-02,45599,159699,29%,POR
2020-10-01,77948,289770,27%,POR
2020-09-30,69359,176053,39%,POR
2020-09-29,123270,221927,56%,POR
2020-09-28,191024,427252,45%,POR
2020-09-25,125814,278197,45%,POR
2020-09-24,177113,314997,56%,POR
2020-09-23,567342,783065,72%,POR
2020-09-22,451180,810432,56%,POR
2020-09-21,402148,636287,63%,POR
2020-10-02,68258,109785,62%,POST
2020-10-01,158011,237152,67%,POST
2020-09-30,209933,356462,59%,POST
2020-09-29,85644,124875,69%,POST
2020-09-28,69303,109007,64%,POST
2020-09-25,47998,72210,66%,POST
2020-09-24,77592,140679,55%,POST
2020-09-23,76433,110468,69%,POST
2020-09-22,63678,97740,65%,POST
2020-09-21,134780,196538,69%,POST
2020-10-02,26635,54682,49%,POWI
2020-10-01,69072,216876,32%,POWI
2020-09-30,79367,186356,43%,POWI
2020-09-29,66277,134305,49%,POWI
2020-09-28,36590,69790,52%,POWI
2020-09-25,55061,154767,36%,POWI
2020-09-24,58819,162704,36%,POWI
2020-09-23,51527,97297,53%,POWI
2020-09-22,42562,95799,44%,POWI
